@relation _user_unmapped_updated-weka.filters.unsupervised.attribute.Remove-R1

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extroverted,Introverted}

@data
2,14,4,13,1,0,3.13,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,5,1,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,2,0,6,1,1,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,4,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,1,0,5,1,0,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,2,4,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
17,39,13,47,1,3,4.11,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,1,11,1,0,4.45,1,1,0,0,0,0,0,0,0,0,0,0,1,?
3,12,3,25,1,0,3.88,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,2,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,3,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,11,0,6,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,1,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,7,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,3,4,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,5,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,16,7,31,1,0,3.59,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,2,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,11,0,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,0,4,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,9,2,7,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,1,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,23,8,60,3,0,3.53,9,1,0,0,0,3,1,0,3,0,0,1,1,?
109,204,102,104,7,9,4.16,45,2,2,2,9,6,2,1,2,0,11,2,8,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,2,1,0,4.5,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,15,0,8,1,0,2.9,1,1,0,0,0,0,0,0,1,0,0,0,0,?
8,12,3,34,2,0,4.21,2,1,0,0,0,2,0,0,0,0,0,0,0,?
4,13,4,8,1,0,4.12,4,1,0,0,0,1,0,0,1,0,0,2,0,?
0,0,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
14,31,9,18,1,2,2.94,4,1,0,0,0,0,0,0,1,0,1,0,2,?
1,0,0,10,1,0,4.89,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,0,10,1,0,2.7,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,3,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,24,10,20,1,1,3.75,7,1,0,0,0,4,1,0,0,0,1,0,1,?
3,7,3,7,2,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,1,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,?
5,13,2,15,1,0,1.87,0,1,0,0,0,0,0,0,0,0,0,0,0,?
32,83,51,403,8,3,3.29,23,1,0,0,4,5,3,0,5,0,1,1,4,?
0,4,0,3,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,16,6,5,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,?
2,12,3,10,1,0,4.5,2,1,0,0,0,1,1,0,0,0,0,0,0,?
1,0,0,4,1,0,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,5,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,0,6,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,5,1,1,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,1,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,0,6,1,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,7,1,10,1,0,2.62,0,1,0,0,0,0,0,0,0,0,0,0,0,?
108,336,108,306,5,6,4.17,54,5,1,0,6,16,2,0,12,0,6,2,9,?
0,2,1,8,1,0,4.62,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,16,1,28,1,0,2.96,1,1,0,0,0,0,0,0,1,0,0,0,0,?
6,40,22,33,4,0,3.56,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,5,1,0,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,15,3,4,1,0,3.2,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,4,0,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
11,56,8,11,3,2,3.55,2,1,0,0,0,1,0,0,0,0,0,0,1,?
0,2,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,30,6,43,1,1,3.88,2,1,0,0,0,1,0,0,0,0,0,0,1,?
51,146,54,130,1,3,3.21,29,1,0,0,2,10,4,0,7,1,0,1,4,?
1,1,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,4,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,8,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
12,78,17,102,1,1,3.84,0,1,0,0,0,0,0,0,0,0,0,0,0,?
365,603,369,301,10,12,3.76,278,8,2,3,45,75,28,1,32,5,20,3,64,?
0,1,0,2,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,?
1,1,1,2,23,0,5,7,1,0,0,2,0,0,0,1,1,3,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,20,6,17,1,4,3.12,5,1,0,0,0,1,0,0,2,0,1,0,1,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,9,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,2,14,1,0,3.47,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,9,3,11,2,0,4.58,3,1,0,1,0,0,0,0,2,0,0,0,0,?
0,2,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,4,1,0,1.5,1,1,0,0,0,1,0,0,0,0,0,0,0,?
1,7,0,6,1,0,4.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,0,5,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,9,1,0,3.38,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,4,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,14,1,8,1,0,2.57,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,8,2,8,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
11,10,2,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
16,86,27,102,1,2,4.01,15,1,0,0,0,6,1,0,1,0,1,1,5,?
1,2,1,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,9,5,11,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,14,0,4,1,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,14,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,?
2,18,5,11,1,0,2.83,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,0,4,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
29,55,7,51,1,0,2.57,2,1,0,0,0,2,0,0,0,0,0,0,0,?
0,0,0,6,1,0,4.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
26,125,34,128,3,1,3.76,29,5,0,1,1,3,2,0,8,0,3,5,6,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,3,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,23,8,71,1,0,4.04,3,1,0,0,0,1,0,0,1,0,0,0,1,?
7,13,4,7,2,0,3.62,1,1,0,0,1,0,0,0,0,0,0,0,0,?
0,3,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,17,0,36,1,0,3.72,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,5,3,9,3,0,2.44,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,4,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,4,5,1,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,10,3,11,1,0,3.33,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,12,2,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,4,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,16,2,11,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,3,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,0,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,16,2,11,1,0,3.36,2,1,0,0,0,0,0,0,1,0,0,1,0,?
6,25,12,43,1,0,4.53,2,1,0,0,0,0,0,0,1,0,0,1,0,?
1,14,2,23,4,0,4.78,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,2,6,1,1,2.83,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,4,0,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,16,4,31,1,0,3,4,1,0,0,0,1,0,0,0,0,0,1,2,?
8,20,10,21,3,1,4.52,3,1,0,0,0,1,0,0,0,0,2,0,0,?
2,8,1,5,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,10,4,4,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
17,36,6,45,1,1,3.55,1,1,0,0,0,1,0,0,0,0,0,0,0,?
2,16,11,10,1,0,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
14,84,14,101,1,3,3.75,11,1,1,0,1,0,0,0,1,0,0,1,7,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,2,16,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,1,0,5,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,2,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,6,6,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,38,5,50,4,0,3.83,28,1,0,0,0,6,0,0,12,0,0,0,10,?
112,410,217,266,8,1,3.8,161,2,1,0,11,43,25,1,24,0,19,1,36,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,13,2,16,1,0,4.06,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,0,0,3,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,9,0,4,1,0,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,2,0,10,1,0,3.56,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,29,11,55,1,1,3.83,6,1,0,0,0,0,2,0,1,0,1,1,1,?
4,15,3,4,48,1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,4,1,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,1,8,1,0,3.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,7,0,7,2,1,4.57,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,7,1,1,71,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,?
13,109,19,31,1,1,3.56,2,1,0,0,0,2,0,0,0,0,0,0,0,?
0,4,1,6,1,0,4.17,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,7,1,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,1,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
47,160,45,89,8,10,4.11,23,1,0,0,4,4,0,0,8,1,4,0,2,?
0,3,0,4,5,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,2,7,1,0,3.71,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,14,3,12,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,6,14,1,1,4.08,0,1,0,0,0,0,0,0,0,0,0,0,0,?
402,651,447,425,33,29,3.57,247,7,2,0,17,77,24,3,28,2,26,12,56,?
2,5,7,5,1,0,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
20,51,10,77,5,2,3.31,9,1,0,0,0,1,0,0,0,0,0,1,7,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,21,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,5,20,0,4.4,2,1,0,0,0,0,0,0,1,0,0,0,1,?
0,15,0,14,1,0,3.79,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,?
2,3,2,6,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,11,3,23,1,0,3.83,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,3,0,7,1,0,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,9,1,11,1,0,4.18,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,25,8,7,2,1,4.12,9,1,0,0,0,3,0,0,2,0,1,2,1,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,3,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,11,5,13,2,0,4.08,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
18,15,2,12,1,1,3.42,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,2,1,3,1,0,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,5,0,7,2,1,4.29,2,1,0,0,0,1,0,0,1,0,0,0,0,?
0,4,1,8,1,0,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,3,9,1,0,4.38,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,13,5,10,1,2,4.9,3,1,0,0,0,2,0,0,1,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,8,3,8,1,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,1,7,1,0,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,1,9,2,0,4.89,2,1,0,0,0,1,0,0,0,0,1,0,0,?
4,18,4,22,1,0,4.23,0,1,0,0,0,0,0,0,0,0,0,0,0,?
10,27,10,41,1,0,4.33,8,1,0,0,0,3,2,0,1,1,0,0,1,?
0,0,0,3,3,0,3.67,1,1,0,0,1,0,0,0,0,0,0,0,0,?
3,8,1,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,7,0,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,10,1,7,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,22,9,33,1,0,3.85,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,5,1,0,4.17,0,1,0,0,0,0,0,0,0,0,0,0,0,?
20,57,25,51,1,3,3.83,7,1,0,0,0,3,0,0,2,0,1,0,1,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,0,3,1,1,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,28,10,14,1,0,4.07,1,1,0,0,0,1,0,0,0,0,0,0,0,?
3,6,0,4,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,8,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
2,3,1,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,1,3,0,5,2,1,0,0,0,1,1,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,1,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,11,1,0,3.91,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,2,15,1,0,3.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,14,2,23,1,0,4.59,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
84,188,93,166,3,6,3.69,20,3,1,0,1,7,1,0,2,0,2,1,5,?
1,1,2,7,1,0,4.43,1,1,0,0,0,0,1,0,0,0,0,0,0,?
0,0,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,9,0,8,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,3,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,5,0,2,1,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,?
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
28,75,27,58,1,1,5,4,1,0,0,0,0,1,0,2,0,0,0,1,?
1,6,4,3,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,3,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
7,11,5,19,2,1,3.42,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,2,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,30,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,1,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,5,1,0,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,1,3,4,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,7,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
49,238,97,63,1,3,3.93,10,1,0,1,0,2,2,2,2,0,0,0,1,?
0,0,0,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,16,1,22,1,0,2.91,2,1,0,0,0,0,0,0,1,1,0,0,0,?
0,1,1,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
